id,name,address,city,zip_code,county,full_address
N7891,GREEN OAK MEMORIAL SERVICES CO.,11096 HI TECH DR,WHITMORE LAKE,48189,48189,"11096 HI TECH DR, WHITMORE LAKE, MI"
P0851,KBR RECYCLING,9248 OAKVILLE WALTZ ROAD,WILLIS,48191,48191,"9248 OAKVILLE WALTZ ROAD, WILLIS, MI"
B3538,BEST CONCRETE & SUPPLY INC.,17200 DIX-TOLEDO,BROWNSTOWN,48192,48192,"17200 DIX-TOLEDO, BROWNSTOWN, MI"
M4429,INDUSTRIAL WOODFAB AND PACKAGING COMPANY,18620 FORT STREET,RIVERVIEW,48192,48192,"18620 FORT STREET, RIVERVIEW, MI"
B4359,BASF CORP,1609  BIDDLE AVE,WYANDOTTE,48192,48192,"1609  BIDDLE AVE, WYANDOTTE, MI"
M4777,BASF CORP,1609  BIDDLE AVE,WYANDOTTE,48192,48192,"1609  BIDDLE AVE, WYANDOTTE, MI"
M4808,BASF CORPORATION,1609 BIDDLE AVE.,WYANDOTTE,48192,48192,"1609 BIDDLE AVE., WYANDOTTE, MI"
N7238,BASF CORPORATION,1609 BIDDLE AVE,WYANDOTTE,48192,48192,"1609 BIDDLE AVE, WYANDOTTE, MI"
A7972,CADON ACQUISITIONS LLC,3715 ELEVENTH  ST,WYANDOTTE,48192,48192,"3715 ELEVENTH  ST, WYANDOTTE, MI"
N7605,DEMEX INC.,4200 8TH ST,WYANDOTTE,48192,WAYNE,"4200 8TH ST, WYANDOTTE, MI"
N3081,MERCURY MFG,1212 GROVE ST,WYANDOTTE,48192,WAYNE,"1212 GROVE ST, WYANDOTTE, MI"
EN8200178,SUPER WHITE LAUNDERY & DRY CLEANERS,1306 FORD AVE,WYANDOTTE,48192,WAYNE,"1306 FORD AVE, WYANDOTTE, MI"
B2132,WYANDOTTE DEPT MUNI POWER PLANT,2555  VAN ALSTYNE,WYANDOTTE,48192,WAYNE,"2555  VAN ALSTYNE, WYANDOTTE, MI"
B2118,WYANDOTTE WASTEWATER PLANT,797 CENTRAL,WYANDOTTE,48192,WAYNE,"797 CENTRAL, WYANDOTTE, MI"
M4705,FREEPORT AGGREGATE,20225 PENNSYLVANIA ROAD,BROWNSTOWN,48193,WAYNE,"20225 PENNSYLVANIA ROAD, BROWNSTOWN, MI"
N7519,ASH STEVENS LLC,18655 KRAUSE,RIVERVIEW,48193,WAYNE,"18655 KRAUSE, RIVERVIEW, MI"
N7196,BASF CORPORATION,18099 WEST JEFFERSON AVE.,RIVERVIEW,48193,WAYNE,"18099 WEST JEFFERSON AVE., RIVERVIEW, MI"
M4586,MATERIAL PROCESSING INC,17423 W JEFFERSON,RIVERVIEW,48193,WAYNE,"17423 W JEFFERSON, RIVERVIEW, MI"
M4469,RIVERVIEW LAND PRESERVE,20863 GRANGE RD,RIVERVIEW,48193,WAYNE,"20863 GRANGE RD, RIVERVIEW, MI"
N8069,WALTER TOEBE CONSTRUCTION CO.,29001 WALL ST.,WIXOM,48193,OAKLAND,"29001 WALL ST., WIXOM, MI"
B2806,DTE ELECTRIC COMPANY - SUPERIOR PEAKING FACILITY,6000 FIRST STREET,SUPERIOR TWP,48197,WASHTENAW,"6000 FIRST STREET, SUPERIOR TWP, MI"
P0167,CARDINAL AGGREGATES,3660  CARPENTER RD,YPSILANTI,48197,WASHTENAW,"3660  CARPENTER RD, YPSILANTI, MI"
P0703,CARDINAL AGGREGATES - 2015 LIPPMANN PLANT,3660 CARPENTER ROAD,YPSILANTI,48197,WASHTENAW,"3660 CARPENTER ROAD, YPSILANTI, MI"
P1128,"CARDINAL AGGREGATES, INC.",3660 CARPENTER ROAD,YPSILANTI,48197,WASHTENAW,"3660 CARPENTER ROAD, YPSILANTI, MI"
N6636,CLARK RETAIL ENTERPRISES INC.,5495 MICHIGAN AVE,YPSILANTI,48197,WASHTENAW,"5495 MICHIGAN AVE, YPSILANTI, MI"
N7747,DAIMLER CHRYSLER,N OF ECORSE RD,YPSILANTI,48197,WASHTENAW,"N OF ECORSE RD, YPSILANTI, MI"
B6016,DOAN COMPANIES,3660 CARPENTER RD,YPSILANTI,48197,WASHTENAW,"3660 CARPENTER RD, YPSILANTI, MI"
H5877,EASTERN MI UNIVERSITY,812 OAKWOOD,YPSILANTI,48197,WASHTENAW,"812 OAKWOOD, YPSILANTI, MI"
N2474,FINISHING SERVICES INC,877 ANN ST,YPSILANTI,48197,WASHTENAW,"877 ANN ST, YPSILANTI, MI"
B2064,FORD MOTOR CO/RAWSONVILLE PLANT,10300 TEXTILE RD,YPSILANTI,48197,WASHTENAW,"10300 TEXTILE RD, YPSILANTI, MI"
N7156,GREAT LAKES WATER AUTHORITY,361 RAWSONVILLE RD,YPSILANTI,48197,WASHTENAW,"361 RAWSONVILLE RD, YPSILANTI, MI"
P0637,MDOC WOMEN'S HURON VALLEY CORRECTIONAL FACILITY,3201 BEMIS ROAD,YPSILANTI,48197,WASHTENAW,"3201 BEMIS ROAD, YPSILANTI, MI"
A6727,MICHIGAN LADDER CO,12 E FOREST AVE,YPSILANTI,48197,WASHTENAW,"12 E FOREST AVE, YPSILANTI, MI"
N1622,POLLARD BANKNOTE LIMITED,775 JAMES L HART PKWY,YPSILANTI,48197,WASHTENAW,"775 JAMES L HART PKWY, YPSILANTI, MI"
N7866,SPEEDWAY SUPERAMERICA LLC (SSA 2368),2190 W MICHIGAN AVE,YPSILANTI,48197,WASHTENAW,"2190 W MICHIGAN AVE, YPSILANTI, MI"
N5780,"SUNOCO, INC.",819 HURON RIVER DRIVE,YPSILANTI,48197,WASHTENAW,"819 HURON RIVER DRIVE, YPSILANTI, MI"
N1374,TRI-COUNTY CREMATION SERVICE,1100 E MICHIGAN,YPSILANTI,48197,WASHTENAW,"1100 E MICHIGAN, YPSILANTI, MI"
N7886,HYUNDAI AMERICA TECHNICAL CENTER INC. (HATCI),6800 GEDDES RD,SUPERIOR TWP,48198,WASHTENAW,"6800 GEDDES RD, SUPERIOR TWP, MI"
N7669,DAIMLER CHRYSLER,DENTON RD-WILLOW RUN,VAN BUREN TWP,48198,WAYNE,"DENTON RD-WILLOW RUN, VAN BUREN TWP, MI"
N5128,ALPHA PACKAGING,1236 WATSON AVENUE,YPSILANTI,48198,WASHTENAW,"1236 WATSON AVENUE, YPSILANTI, MI"
N7421,DTE GAS COMPANY - WILLOW RUN COMPRESSOR STATION,3020 EAST MICHIGAN AVENUE,YPSILANTI,48198,WASHTENAW,"3020 EAST MICHIGAN AVENUE, YPSILANTI, MI"
P0850,FERROUS PROCESSING & TRADING,2220 EAST MICHIGAN AVENUE,YPSILANTI,48198,WASHTENAW,"2220 EAST MICHIGAN AVENUE, YPSILANTI, MI"
B2576,MARSH PLATING CORPORATION,103 N GROVE,YPSILANTI,48198,WASHTENAW,"103 N GROVE, YPSILANTI, MI"
B2052,RACER TRUST - WILLOW RUN PLANT INDUSTRIAL LAND,2930 ECORSE ROAD,YPSILANTI,48198,WASHTENAW,"2930 ECORSE ROAD, YPSILANTI, MI"
N2824,SENSITILE SYSTEMS,1735 HOLMES RD,YPSILANTI,48198,WASHTENAW,"1735 HOLMES RD, YPSILANTI, MI"
P0776,WHISPERING PINES PET CEMETERY AND CREMATORY,943 WRAY COURT,YPSILANTI,48198,WASHTENAW,"943 WRAY COURT, YPSILANTI, MI"
B6237,YPSILANTI COMM. UTILITIES AUTHORITY,2777 STATE RD,YPSILANTI,48198,WASHTENAW,"2777 STATE RD, YPSILANTI, MI"
B2629,MARSH PLATING - WILLOW RUN,2800 TYLER RD,YPSILANTI TWP,48198,WASHTENAW,"2800 TYLER RD, YPSILANTI TWP, MI"
M4704,DETROIT RECEIVING HOSPITAL,4201 ST. ANTOINE,DETROIT,48201,WAYNE,"4201 ST. ANTOINE, DETROIT, MI"
M4752,JOHN D DINGELL VA MEDICAL CENTER,4646 JOHN R STREET,DETROIT,48201,WAYNE,"4646 JOHN R STREET, DETROIT, MI"
P0948,"OLYMPIA ENTERTAINMENT, DETROIT EVENTS CENTER",2645 WOODWARD AVENUE,DETROIT,48201,WAYNE,"2645 WOODWARD AVENUE, DETROIT, MI"
N6351,ADC INC,320 E SEVEN MILE RD,DETROIT,48202,WAYNE,"320 E SEVEN MILE RD, DETROIT, MI"
A8087,ARTED CHROME PLATING INC,38 PIQUETTE,DETROIT,48202,WAYNE,"38 PIQUETTE, DETROIT, MI"
N8089,DETROIT INSTITUTE OF ARTS,5200 WOODWARD AVE,DETROIT,48202,WAYNE,"5200 WOODWARD AVE, DETROIT, MI"
P0224,HEALTH ALLIANCE PLAN,2850 W GRAND BLVD,DETROIT,48202,WAYNE,"2850 W GRAND BLVD, DETROIT, MI"
K1271,HENRY FORD HOSPITAL,2799 W GRAND BLVD,DETROIT,48202,WAYNE,"2799 W GRAND BLVD, DETROIT, MI"
N8021,MICHIGAN BELL TELEPHONE CO,105 E BETHUNE ST,DETROIT,48202,WAYNE,"105 E BETHUNE ST, DETROIT, MI"
N8164,NEXTENERGY,461 BURROUGHS,DETROIT,48202,WAYNE,"461 BURROUGHS, DETROIT, MI"
EN8200369,NORTHEND CLEANERS,11345 JOHN R ROAD,DETROIT,48202,WAYNE,"11345 JOHN R ROAD, DETROIT, MI"
M0239,WAYNE STATE UNIVERSITY,5454 CASS AVENUE,DETROIT,48202,WAYNE,"5454 CASS AVENUE, DETROIT, MI"
P0558,ADAMO DEMOLITION CO - FINTEC 1107 CRUSHER,320 E SEVEN MILE ROAD,DETROIT,48203,WAYNE,"320 E SEVEN MILE ROAD, DETROIT, MI"
B4369,KOENIG FUEL AND SUPPLY COMPANY,500 E SEVEN MILE ROAD,DETROIT,48203,WAYNE,"500 E SEVEN MILE ROAD, DETROIT, MI"
N7845,A T & T,80 HIGHLAND ST,HIGHLAND PARK,48203,WAYNE,"80 HIGHLAND ST, HIGHLAND PARK, MI"
A8830,CHROME CRAFT CORP,318 MIDLAND AVE,HIGHLAND PARK,48203,WAYNE,"318 MIDLAND AVE, HIGHLAND PARK, MI"
M3733,"GREAT LAKES AGGRAGATES, HIGHLAND PARK PLANT",15150 OAKLAND AVE,HIGHLAND PARK,48203,WAYNE,"15150 OAKLAND AVE, HIGHLAND PARK, MI"
B4771,MICRO RIM CORPORATION,221 VICTOR,HIGHLAND PARK,48203,WAYNE,"221 VICTOR, HIGHLAND PARK, MI"
N8316,MID-MICHIGAN CRUSHING & RECYCLING INC,15111 OAKLAND AVE,HIGHLAND PARK,48203,WAYNE,"15111 OAKLAND AVE, HIGHLAND PARK, MI"
M4603,SPECIALTY GLASS COMPANY,89 EAST ROBINWOOD,HIGHLAND PARK,48203,WAYNE,"89 EAST ROBINWOOD, HIGHLAND PARK, MI"
EN8200409,SUNRISE CLEANERS,16041 WOODWARD AVE,HIGHLAND PARK,48203,WAYNE,"16041 WOODWARD AVE, HIGHLAND PARK, MI"
M3158,INTERNATIONAL MOLD CORP.,21481 CARLO DR,MOUNT CLEMENS,48203,MACOMB,"21481 CARLO DR, MOUNT CLEMENS, MI"
P0960,BIMBO BAKERIES USA INC.,8330 WEST CHICAGO,DETROIT,48204,WAYNE,"8330 WEST CHICAGO, DETROIT, MI"
M4112,"DETROIT READY MIX CONCRETE, INC.",9189 CENTRAL ST,DETROIT,48204,WAYNE,"9189 CENTRAL ST, DETROIT, MI"
N7416,"GREEN POLYMERIC MATERIALS, INC",6031 JOY RD.,DETROIT,48204,WAYNE,"6031 JOY RD., DETROIT, MI"
EN8200371,JEFF'S CLEANERS,12540 LIVERNOIS,DETROIT,48204,WAYNE,"12540 LIVERNOIS, DETROIT, MI"
N8078,JOY CONSTRUCTION & LEASING INC,19200 WOODWARD,DETROIT,48204,WAYNE,"19200 WOODWARD, DETROIT, MI"
U82080359,"JOY CONSTRUCTION AND LEASING, INC",7730 JOY ROAD,DETROIT,48204,WAYNE,"7730 JOY ROAD, DETROIT, MI"
N8029,MICHIGAN BELL TELEPHONE CO,10515 NORTHLAWN ST,DETROIT,48204,WAYNE,"10515 NORTHLAWN ST, DETROIT, MI"
N8237,MRP PROPERTIES LLC,10000 PLYMOUTH RD,DETROIT,48204,WAYNE,"10000 PLYMOUTH RD, DETROIT, MI"
EN8200079,OMEGA 40 MINUTE CLEANERS,8804 GRAND RIVER AVENUE,DETROIT,48204,WAYNE,"8804 GRAND RIVER AVENUE, DETROIT, MI"
J8330,PALACE QUALITY SERVICE INDUSTRIES INC.,1200 CLOVERDALE,DETROIT,48204,WAYNE,"1200 CLOVERDALE, DETROIT, MI"
P0472,PARK METALLURGICAL CORP,6100 VANCOUVER STREET,DETROIT,48204,WAYNE,"6100 VANCOUVER STREET, DETROIT, MI"
A7560,PARK METALLURGICAL CORPORATION,8074 MILITARY AVENUE,DETROIT,48204,WAYNE,"8074 MILITARY AVENUE, DETROIT, MI"
M3727,USHER OIL COMPANY,9000 ROSELAWN,DETROIT,48204,WAYNE,"9000 ROSELAWN, DETROIT, MI"
N2999,3M DETROIT ABRASIVES,11900 E EIGHT MILE RD,DETROIT,48205,WAYNE,"11900 E EIGHT MILE RD, DETROIT, MI"
M4456,FUTURAMIC TOOL & ENGINEERING COMPANY,20101 AND 20201 HOOVER RD,DETROIT,48205,WAYNE,"20101 AND 20201 HOOVER RD, DETROIT, MI"
K5392,GREAT LAKES WATER AUTHORITY - NORTHEAST PLANT,11000 EAST EIGHT MILE ROAD,DETROIT,48205,WAYNE,"11000 EAST EIGHT MILE ROAD, DETROIT, MI"
U82130124,HRT ENTERPRISES,11111 FRENCH,DETROIT,48205,WAYNE,"11111 FRENCH, DETROIT, MI"
N8022,MICHIGAN BELL TELEPHONE CO,13635 GRIENER ST,DETROIT,48205,WAYNE,"13635 GRIENER ST, DETROIT, MI"
A9294,PYC DAVIS GRAPHICS INC,19925 HOOVER RD,DETROIT,48205,WAYNE,"19925 HOOVER RD, DETROIT, MI"
H6483,SUPERIOR MATERIALS LLC,20565 HOOVER STREET,DETROIT,48205,WAYNE,"20565 HOOVER STREET, DETROIT, MI"
P1153,555 NONPROFIT GALLERY AND STUDIOS,2941 E. WARREN AVENUE,DETROIT,48207,WAYNE,"2941 E. WARREN AVENUE, DETROIT, MI"
B5830,AJAX METAL PROCESSING INC.,4651 BELLEVUE AVE,DETROIT,48207,WAYNE,"4651 BELLEVUE AVE, DETROIT, MI"
P0964,CITY RECYCLING INC.,1943 MACK,DETROIT,48207,WAYNE,"1943 MACK, DETROIT, MI"
N7879,GREAT LAKES WATER AUTHORITY - BELLE ISLE CSO RTB,"2 PLEASURE DR, BELLE ISLE",DETROIT,48207,WAYNE,"2 PLEASURE DR, BELLE ISLE, DETROIT, MI"
EN8200340,JULIA'S CLEANERS,6401 E FOREST,DETROIT,48207,WAYNE,"6401 E FOREST, DETROIT, MI"
P0570,METRO COLD STORAGE INC,2529 ORLEANS STREET,DETROIT,48207,WAYNE,"2529 ORLEANS STREET, DETROIT, MI"
N7159,NEW GENERATION FINISHING INC,4561 BEAUFAIT STREET,DETROIT,48207,WAYNE,"4561 BEAUFAIT STREET, DETROIT, MI"
U82141909,OFFICE / INDUSTRIAL BUILDING,2761 E. JEFFERSON,DETROIT,48207,WAYNE,"2761 E. JEFFERSON, DETROIT, MI"
J6311,DOMESTIC UNIFORM RENTAL,3800 18TH STREET,DETROIT,48208,WAYNE,"3800 18TH STREET, DETROIT, MI"
N8023,MICHIGAN BELL TELEPHONE CO,6125 GRAND RIVER AVE,DETROIT,48208,WAYNE,"6125 GRAND RIVER AVE, DETROIT, MI"
K8913,STRAITH MEMORIAL HOSPITAL,2605 WEST GRAND BLVD.,DETROIT,48208,WAYNE,"2605 WEST GRAND BLVD., DETROIT, MI"
M4570,UNITED FOUNDRY,4445 LAWTON STREET,DETROIT,48208,WAYNE,"4445 LAWTON STREET, DETROIT, MI"
P0999,"GM LLC, CCA - DAVISON ROAD",4420 DAVISON ROAD,BURTON,48209,GENESEE,"4420 DAVISON ROAD, BURTON, MI"
M4236,AVERY CARTAGE & STORAGE INC.,9119 THADDEUS,DETROIT,48209,WAYNE,"9119 THADDEUS, DETROIT, MI"
M2369,CUMMINGS MOORE GRAPHITE CO,1646 GREEN N,DETROIT,48209,WAYNE,"1646 GREEN N, DETROIT, MI"
P1038,"DETROIT BULK SERVICES, INC.",5851 WEST JEFFERSON,DETROIT,48209,WAYNE,"5851 WEST JEFFERSON, DETROIT, MI"
P0978,DETROIT CRISTO REY HIGH SCHOOL,5679 VERNOR,DETROIT,48209,WAYNE,"5679 VERNOR, DETROIT, MI"
B2185,DETROIT PUBLIC LIGHTING DEPARTMENT,MISTERSKY POWER STATION,DETROIT,48209,WAYNE,"MISTERSKY POWER STATION, DETROIT, MI"
B2798,DTE ELECTRIC COMPANY - DELRAY POWER PLANT,6603 WEST JEFFERSON AVENUE,DETROIT,48209,WAYNE,"6603 WEST JEFFERSON AVENUE, DETROIT, MI"
B3533,EDW C LEVY CO PLANT 1,8800 DIX AVE,DETROIT,48209,WAYNE,"8800 DIX AVE, DETROIT, MI"
P0947,EDWARD C LEVY COMPANY,9690 BRENNAN STREET,DETROIT,48209,WAYNE,"9690 BRENNAN STREET, DETROIT, MI"
B4275,EVANS DISTRIBUTION,6307 WEST FORT STREET,DETROIT,48209,WAYNE,"6307 WEST FORT STREET, DETROIT, MI"
M4383,FORT IRON & METAL,9607 DEARBORN,DETROIT,48209,WAYNE,"9607 DEARBORN, DETROIT, MI"
A7785,FORT IRON AND METAL COMPANY,330 SOUTH LIVERNOIS,DETROIT,48209,WAYNE,"330 SOUTH LIVERNOIS, DETROIT, MI"
B2103,GLWA WATER RESOURCE RECOVERY FACILITY,9300 W. JEFFERSON AVE,DETROIT,48209,WAYNE,"9300 W. JEFFERSON AVE, DETROIT, MI"
U821500722,INDUSTRIAL PROPERTY,6201 HUSSAR,DETROIT,48209,WAYNE,"6201 HUSSAR, DETROIT, MI"
P0674,INTERNATIONAL SPECIALTY TUBE,260 SOUTH CRAWFORD,DETROIT,48209,WAYNE,"260 SOUTH CRAWFORD, DETROIT, MI"
P0675,JOHN JOHNSON COMPANY,274 SOUTH WATERMAN,DETROIT,48209,WAYNE,"274 SOUTH WATERMAN, DETROIT, MI"
N6291,KINDER MORGAN UTOPIA LLC,7501 W JEFFERSON,DETROIT,48209,WAYNE,"7501 W JEFFERSON, DETROIT, MI"
N1014,MAGNI INDUSTRIES INC,2771 HAMMOND,DETROIT,48209,WAYNE,"2771 HAMMOND, DETROIT, MI"
A8864,MIDTOWN GROUP LLC,5650 W JEFFERSON AVE,DETROIT,48209,WAYNE,"5650 W JEFFERSON AVE, DETROIT, MI"
P0543,"MOBIS NORTH AMERICA, LLC",6401 WEST FORT STREET,DETROIT,48209,WAYNE,"6401 WEST FORT STREET, DETROIT, MI"
B4847,PEERLESS METAL POWDERS AND ABRASIVES,124 S MILITARY ST,DETROIT,48209,WAYNE,"124 S MILITARY ST, DETROIT, MI"
M4718,RAYCO PLATING INC,10023 WEST FORT,DETROIT,48209,WAYNE,"10023 WEST FORT, DETROIT, MI"
M4707,RECYCLING CORP OF AMERICA,7751 MELVILLE,DETROIT,48209,WAYNE,"7751 MELVILLE, DETROIT, MI"
P0380,"SAKTHI AUTOMOTIVE GROUP USA, INC",6401 WEST FORT STREET,DETROIT,48209,WAYNE,"6401 WEST FORT STREET, DETROIT, MI"
N8076,SPANISH IRON,1742 SPRINGWELLS,DETROIT,48209,WAYNE,"1742 SPRINGWELLS, DETROIT, MI"
B3567,ST MARYS CEMENT,9333  DEARBORN ST,DETROIT,48209,WAYNE,"9333  DEARBORN ST, DETROIT, MI"
P1142,ST. MARYS CEMENT INC.,9333 DEARBORN STREET,DETROIT,48209,WAYNE,"9333 DEARBORN STREET, DETROIT, MI"
B4776,STAN SAX CORP - WATERMAN PLANT,101 SOUTH WATERMAN,DETROIT,48209,WAYNE,"101 SOUTH WATERMAN, DETROIT, MI"
B8763,SUPERIOR MATERIALS LLC,8911 W. JEFFERSON,DETROIT,48209,WAYNE,"8911 W. JEFFERSON, DETROIT, MI"
N7332,THE IDEAL GROUP,2525 CLARK,DETROIT,48209,WAYNE,"2525 CLARK, DETROIT, MI"
B4736,UNIVERSAL EQUIPMENT,155 SOUTH WATERMAN,DETROIT,48209,WAYNE,"155 SOUTH WATERMAN, DETROIT, MI"
P0305,WATERFRONT PETROLEUM,5431 W JEFFERSON AVENUE,DETROIT,48209,WAYNE,"5431 W JEFFERSON AVENUE, DETROIT, MI"
P0408,EES COKE BATTERY LLC,1400 ZUG ISLAND ROAD,RIVER ROUGE,48209,WAYNE,"1400 ZUG ISLAND ROAD, RIVER ROUGE, MI"
N7584,GREAT LAKES WATER AUTHORITY - BABY CREEK SDF,9543 DIX AVE,DEARBORN,48210,WAYNE,"9543 DIX AVE, DEARBORN, MI"
B3079,"3401 MARTIN PROPERTIES, LLC",3401 MARTIN ROAD,DETROIT,48210,WAYNE,"3401 MARTIN ROAD, DETROIT, MI"
P0975,DIX SCRAP IRON & METAL CO.,3890 LONYO AVENUE,DETROIT,48210,WAYNE,"3890 LONYO AVENUE, DETROIT, MI"
N7657,FONTANA FOREST PRODUCTS,7175 CLAYTON AVE,DETROIT,48210,WAYNE,"7175 CLAYTON AVE, DETROIT, MI"
U82130328,O W HOLMES SCHOOL,4833 OGDEN,DETROIT,48210,WAYNE,"4833 OGDEN, DETROIT, MI"
B5871,USA COLLISION & REPAIR,6734 WEST WARREN,DETROIT,48210,WAYNE,"6734 WEST WARREN, DETROIT, MI"
P0785,VOYAGER EXPRESS,4111 CENTRAL AVENUE,DETROIT,48210,WAYNE,"4111 CENTRAL AVENUE, DETROIT, MI"
M3273,WARREN CENTRAL SERVICE,7641 WEST WARREN,DETROIT,48210,WAYNE,"7641 WEST WARREN, DETROIT, MI"
U822002849,5124 MITCHELL,5124 MITCHELL,DETROIT,48211,WAYNE,"5124 MITCHELL, DETROIT, MI"
B2159,ARCO ALLOYS CORP,1891 TROMBLY,DETROIT,48211,WAYNE,"1891 TROMBLY, DETROIT, MI"
B5785,CHEMICAL PROCESSING INC,5485 CONCORD,DETROIT,48211,WAYNE,"5485 CONCORD, DETROIT, MI"
M4626,DANA CONTAINER INC.,11430 RUSSELL,DETROIT,48211,WAYNE,"11430 RUSSELL, DETROIT, MI"
M4684,DETROIT CABINETS,4760 ST AUBIN,DETROIT,48211,WAYNE,"4760 ST AUBIN, DETROIT, MI"
M4148,"DETROIT RENEWABLE POWER, LLC",5700 RUSSELL ST,DETROIT,48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI"
M4845,DETROIT WATER AND SEWERAGE - CITY OF DETROIT,6425 HUBER AVENUE,DETROIT,48211,WAYNE,"6425 HUBER AVENUE, DETROIT, MI"
M4545,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",1923 FREDERICK,DETROIT,48211,WAYNE,"1923 FREDERICK, DETROIT, MI"
N7683,FPT SCHLAFER LLC,1950 MEDBURY AVE,DETROIT,48211,WAYNE,"1950 MEDBURY AVE, DETROIT, MI"
P0496,GENERAL LINEN AND UNIFORM SERVICE,1016 EAST PALMER,DETROIT,48211,WAYNE,"1016 EAST PALMER, DETROIT, MI"
M4199,GENERAL MOTORS LLC  DETROIT-HAMTRAMCK ASSEMBLY,2500 E GENERAL MOTORS BLVD,DETROIT,48211,WAYNE,"2500 E GENERAL MOTORS BLVD, DETROIT, MI"
P0102,HASCALL STEEL CO,6349 STRONG ST,DETROIT,48211,WAYNE,"6349 STRONG ST, DETROIT, MI"
A7083,MICHIGAN BOX COMPANY,1962 TROMBLY,DETROIT,48211,WAYNE,"1962 TROMBLY, DETROIT, MI"
M4008,"US ECOLOGY MICHIGAN, INC. (DETROIT NORTH)",6520 GEORGIA ST,DETROIT,48211,WAYNE,"6520 GEORGIA ST, DETROIT, MI"
P0453,HAMTRAMCK RECYCLING LLC,3333 HAMTRAMCK DRIVE,HAMTRAMCK,48211,WAYNE,"3333 HAMTRAMCK DRIVE, HAMTRAMCK, MI"
N0730,KAMAX L P  HAMTRAMCK,3120 DENTON ST,HAMTRAMCK,48211,WAYNE,"3120 DENTON ST, HAMTRAMCK, MI"
B2927,"ALPHA RESINS, LLC",17350 RYAN RD,DETROIT,48212,WAYNE,"17350 RYAN RD, DETROIT, MI"
B2150,AMERICAN AXLE & MFG,1840 HOLBROOK,DETROIT,48212,WAYNE,"1840 HOLBROOK, DETROIT, MI"
M4672,DETROIT INDUSTRIAL PAINT SERVICE COMPANY,13461 MT. ELLIOTT STREET,DETROIT,48212,WAYNE,"13461 MT. ELLIOTT STREET, DETROIT, MI"
P0868,EUTECTIC ENGINEERING,6350 EAST DAVISON,DETROIT,48212,WAYNE,"6350 EAST DAVISON, DETROIT, MI"
B3037,FITZGERALD FINISHING LLC,17450 FILER,DETROIT,48212,WAYNE,"17450 FILER, DETROIT, MI"
H6303,INTEGRATED MANUFACTURING,6555 EAST DAVISON,DETROIT,48212,WAYNE,"6555 EAST DAVISON, DETROIT, MI"
B5794,JO MAR ENTERPRISES INC,7489 DAVISON EAST,DETROIT,48212,WAYNE,"7489 DAVISON EAST, DETROIT, MI"
A8005,M & W INDUSTRIES INC.,13595 HELEN,DETROIT,48212,WAYNE,"13595 HELEN, DETROIT, MI"
M4185,MEADOWCREST MEMORIAL ASSOCIATION,5800 E DAVISON,DETROIT,48212,WAYNE,"5800 E DAVISON, DETROIT, MI"
B3259,METROPOLITAN ALLOYS CORP,17385 RYAN,DETROIT,48212,WAYNE,"17385 RYAN, DETROIT, MI"
M4323,METROPOLITAN ALLOYS CORP,13600 GIRARDIN,DETROIT,48212,WAYNE,"13600 GIRARDIN, DETROIT, MI"
K6330,MICHIGAN ANTI-CRUELTY SOCIETY,13569 JOSEPH CAMPAU,DETROIT,48212,WAYNE,"13569 JOSEPH CAMPAU, DETROIT, MI"
M3847,RIM CUSTOM RACKS,6501 E MC NICHOLS RD,DETROIT,48212,WAYNE,"6501 E MC NICHOLS RD, DETROIT, MI"
A8117,SUPERIOR METAL FINISHING,3510 MC NICHOLS E,DETROIT,48212,WAYNE,"3510 MC NICHOLS E, DETROIT, MI"
K5367,CITY OF HAMTRAMCK,3401 EVALINE STREET,HAMTRAMCK,48212,WAYNE,"3401 EVALINE STREET, HAMTRAMCK, MI"
N6696,DYNAMIC METAL FINISHING,5999 BEWICK,DETROIT,48213,WAYNE,"5999 BEWICK, DETROIT, MI"
P1221,"INNER CITY CONTRACTING, INC.",9501 CONNER AVENUE,DETROIT,48213,WAYNE,"9501 CONNER AVENUE, DETROIT, MI"
N3077,MICHIGAN CHROME AND CHEMICAL,8615 GRINNELL,DETROIT,48213,WAYNE,"8615 GRINNELL, DETROIT, MI"
N0703,NECABA MANAGEMENT GROUP (GETHSEMANE CEMETERY),10755 GRATIOT,DETROIT,48213,WAYNE,"10755 GRATIOT, DETROIT, MI"
B2371,PVS TECHNOLOGIES,10825 HARPER,DETROIT,48213,WAYNE,"10825 HARPER, DETROIT, MI"
B3427,"PVS TRANSPORTATION, INC.",11001 HARPER AVE,DETROIT,48213,WAYNE,"11001 HARPER AVE, DETROIT, MI"
M4774,WAYNE CO COMM COLLEGE EASTERN,5901 CONNERS,DETROIT,48213,48213,"5901 CONNERS, DETROIT, MI"
K0291,WHITE TOWER INDUSTRIAL LAUNDRY,10600 GRATIOT AVE,DETROIT,48213,48213,"10600 GRATIOT AVE, DETROIT, MI"
P1004,"21ST CENTURY SALVAGE, INC.",866 TERMINAL STREET,DETROIT,48214,48214,"866 TERMINAL STREET, DETROIT, MI"
N7359,AEVITAS SPECIALTY SERVICES CORP,663 LYCASTE,DETROIT,48214,48214,"663 LYCASTE, DETROIT, MI"
N8308,"ALCO PRODUCTS, LLC",580 ST JEAN ST,DETROIT,48214,48214,"580 ST JEAN ST, DETROIT, MI"
